-9.14641044104411E-07,0.992185931894999
-9.10467296729673E-07,1.01185704907392
-9.02416705670567E-07,1.01052893484178
-8.90519102910291E-07,0.993731344082773
-8.74788592859286E-07,0.989963748081795
-8.68692766276628E-07,0.994517038792038
-8.61573069306931E-07,1.00338222561084
-8.55002892289229E-07,0.998947540819630
-8.59480777077708E-07,0.993405748858195
-8.43477755775578E-07,1.00748647890676
-8.34299679967997E-07,1.01416279164431
-8.17317752775278E-07,0.992204072621797
-8.35547304730473E-07,1.01892501572988
-8.29307440744074E-07,0.988825988981625
-8.23208817881788E-07,0.995740173306369
-8.1717602160216E-07,0.998705372639053
