-6.87222910291029e-07
-6.6707795779578e-07
-6.64390567056706e-07
-6.6531695169517e-07
-6.56817385738574e-07
-6.48983447344735e-07
-6.49037383738374e-07
-6.37139744974497e-07
-6.38840924092409e-07
-6.39426822682268e-07
-6.3042304230423e-07
-6.18437698769877e-07
-6.26453895389539e-07
-6.23048658865887e-07
-6.1551302130213e-07
-6.12628334833483e-07
