42,41,40,38
36,35,34,32
32,31,29,28
40,39,38,37
40,38,37,36
35,34,33,31
33,32,30,29
49,48,47,44
38,37,36,32
32,31,30,29
39,38,36,33
29,28,27,26
28,27,26,25
38,37,36,35
40,39,38,35
34,33,32,31
